1,2,0.0943
1,4,0.3773
1,6,0.0377
1,12,0.2641
1,14,0.1132
1,19,0.1132
1,20,0.4905
1,21,0.3773
1,22,0.0754
1,23,0.0566
2,2,0.1472
2,6,0.0930
2,11,0.0155
2,14,0.1860
2,18,0.0232
2,19,0.4883
2,20,0.1937
2,21,0.6124
2,22,0.1317
2,23,0.2480
3,2,0.4901
3,4,0.0588
3,11,0.0588
3,12,0.0196
3,14,0.0980
3,18,0.1176
3,19,0.4509
3,20,0.5882
3,21,0.1568
3,22,0.1372
3,23,0.1176
4,2,0.2857
4,4,0.0476
4,6,0.0476
4,11,0.1428
4,14,0.0952
4,18,0.0952
4,19,0.9047
4,21,0.2857
4,22,0.4285
4,23,0.1904
5,2,0.0454
5,4,0.0303
5,6,0.1060
5,7,0.0303
5,11,0.0505
5,12,0.0151
5,14,0.1515
5,18,0.0050
5,19,0.1767
5,20,0.2929
5,21,0.5404
5,22,0.0757
5,23,0.2121
6,2,0.1126
6,4,0.2253
6,6,0.0281
6,12,0.2676
6,14,0.4788
6,18,0.1126
6,19,0.1971
6,20,0.5211
6,21,0.3098
6,22,0.0563
6,23,0.0422
7,2,0.2580
7,6,0.0645
7,11,0.0322
7,14,0.0967
7,19,0.9354
7,20,0.0967
7,21,0.2580
7,22,0.3225
7,23,0.5161
8,2,0.0647
8,4,0.0215
8,6,0.0935
8,11,0.0071
8,12,0.0071
8,14,0.2158
8,18,0.0071
8,19,0.2877
8,20,0.1510
8,21,0.7769
8,22,0.0935
8,23,0.2374
9,2,0.0660
9,4,0.0471
9,6,0.1509
9,7,0.0188
9,11,0.0094
9,14,0.1698
9,18,0.0094
9,19,0.2264
9,20,0.2735
9,21,0.5188
9,22,0.0943
9,23,0.2547
10,2,0.1745
10,4,0.1596
10,6,0.0374
10,7,0.0049
10,11,0.0473
10,12,0.0922
10,14,0.1670
10,18,0.0199
10,19,0.2344
10,20,0.5087
10,21,0.2992
10,22,0.2468
10,23,0.0748
11,2,0.0583
11,4,0.0437
11,6,0.0510
11,7,0.0145
11,11,0.0291
11,12,0.0218
11,14,0.1605
11,18,0.0072
11,19,0.0875
11,20,0.6131
11,21,0.3941
11,22,0.0364
11,23,0.1386
12,2,0.1304
12,4,0.0434
12,6,0.2608
12,11,0.0434
12,12,0.0434
12,14,0.0434
12,19,0.2608
12,20,0.3043
12,21,0.5652
12,22,0.0434
12,23,0.1304
13,2,0.6944
13,4,0.1111
13,6,0.0740
13,11,0.0277
13,12,0.0185
13,14,0.1203
