3416,1885,2
5445,3361,4
1740,1221,4
1390,253,3
1851,442,2
5744,2261,4
3080,3521,5
2781,24,5
3259,1307,5
2807,1294,3
2873,1265,4
4123,724,3
4472,1912,4
1,1035,5
1,2791,4
2734,1645,5
4156,2100,3
1321,3098,2
4765,1256,5
5712,1129,4
1298,1333,4
1350,2599,2
3940,3327,3
4579,2048,3
4239,2985,4
5039,3077,4
1362,3786,3
1693,2973,5
3825,2111,1
2042,1876,3
4476,527,3
2215,1916,2
5627,1245,3
3423,3448,5
1591,3811,5
4634,1997,5
4213,1438,4
2636,2707,4
2589,1291,3
702,237,3
2156,344,3
3942,21,2
1925,785,4
2872,1027,2
4386,258,2
1778,276,4
1648,2797,2
3108,2561,3
352,1883,4
1969,555,3
1605,26,3
3309,2455,3
2131,2393,2
1898,2501,4
5555,3147,5
4575,2553,1
411,3148,3
1448,3710,1
2031,3499,4
4678,1093,4
3466,1221,5
5076,2352,3
5701,780,3
689,480,4
2541,1005,4
1088,2722,2
2085,1476,5
3225,1136,4
4163,2013,2
2888,1219,4
3053,908,4
4169,1997,4
3906,1036,4
2380,2599,4
1990,1366,2
5893,248,1
4381,273,3
2145,1573,4
2454,3360,5
370,2716,5
5346,593,5
5410,3672,4
415,3814,4
2777,447,2
4384,2140,4
4343,1377,3
4948,3469,4
5522,1270,5
2124,3461,4
1420,2173,3
4535,539,4
3621,2985,1
1235,32,2
952,2360,4
2,2490,3
4480,1955,4
4139,760,3
3330,1357,5
4352,1605,2
823,471,3
1599,3868,5
4604,1101,5
1586,2746,4
2279,2450,1
3471,2618,3
1988,2025,3
3618,2867,3
5683,360,3
5919,1497,1
1812,647,4
2761,3703,5
3641,2858,5
1605,2406,3
4791,344,3
3816,362,3
2751,2918,4
1363,549,5
5015,3095,5
2,1370,5
4335,3068,4
1314,1021,2
2288,2338,1
539,2990,4
881,3053,4
699,3358,3
4658,3573,1
2411,1081,3
1181,3736,5
1291,1699,4
4635,2096,5
5634,2518,3
3951,2161,5
1113,1221,4
1687,135,2
1988,920,4
4446,2826,4
3418,2599,5
3650,353,5
4053,1090,4
4162,1339,4
3754,1275,2
3970,3418,1
1312,1129,4
2878,3672,4
4169,1216,1
5119,1196,1
639,3418,3
5763,246,5
5277,480,4
904,225,3
2964,1086,5
1211,157,2
1599,3088,4
3887,3616,3
970,3825,4
5227,338,3
3978,2402,2
4312,733,3
4673,457,5
3079,3083,3
970,3210,5
5795,716,2
1390,52,4
579,3685,4
2432,524,5
3479,1923,4
4443,3834,3
5927,300,4
2621,2394,3
992,3325,2
1592,648,3
4888,2076,5
6030,2916,4
2941,2067,3
4541,500,3
687,1183,4
5412,1882,3
4728,7,4
4655,1944,3
1643,170,4
3612,1196,4
3224,2500,4
1988,3700,3
4377,1626,3
787,2324,4
3859,3174,1
4361,594,5
1227,2291,3
2985,1527,4
3311,1644,2
3512,1673,3
4865,926,5
1113,3616,2
4609,2617,4
2633,2987,4
3464,2505,3
1988,362,3
2757,2181,3
3112,1288,5
1869,2593,2
428,1197,4
2327,2012,3
5111,1391,2
1181,932,2
1837,858,4
2186,589,4
2776,2791,5
2380,2431,4
5957,1676,3
4150,934,3
1140,2662,3
1043,2291,3
4016,971,4
5428,497,5
1816,2916,4
3589,2108,2
5497,3082,4
1365,2791,3
3,3552,5
3929,852,4
5682,1063,1
508,866,4
2266,2996,5
3855,2571,5
2848,2640,2
2411,2080,4
1868,911,4
482,3039,3
1473,1276,5
2903,3113,4
5367,2728,5
5831,457,5
5227,76,3
2020,3702,4
4425,2991,3
4,1214,4
3309,1127,4
2748,1921,4
1142,2096,5
2786,163,3
4411,2717,2
1980,2043,4
5131,2987,3
3521,3175,4
3693,1270,4
5948,934,3
6006,1210,2
4425,2247,3
4964,714,4
2038,903,5
4373,3498,3
877,2387,1
2641,2011,4
4472,150,3
1383,2013,3
5,1175,5
4473,2617,4
2317,2541,4
2738,1183,5
733,1947,5
4210,1391,4
4055,164,4
2271,951,4
2611,2371,4
3900,2990,2
1547,1210,3
3579,380,3
620,1665,2
5263,589,4
5,215,3
3331,1835,3
2909,1367,3
2947,2973,4
2860,1081,4
5,1250,5
4981,736,2
1051,780,3
5543,2078,3
2651,2019,5
3935,1304,5
5550,2804,3
2926,150,4
5433,2655,1
1458,2728,4
2693,965,3
1897,923,5
2967,1734,3
551,3037,4
4408,2949,3
2882,364,2
2116,2392,4
1810,3788,3
1077,608,5
2162,1282,4
