1,48,5
1,1566,4
1,1907,4
1,2355,5
1,2294,4
2,1687,3
2,434,2
2,1544,4
2,1917,3
2,95,2
3,2081,4
3,104,4
3,3868,3
3,3552,5
3,1641,2
4,2951,4
4,1036,4
4,1954,5
4,1214,4
4,3418,4
5,288,2
5,1485,3
5,3105,2
5,1884,3
5,2029,4
6,597,5
6,1569,4
6,920,4
6,3717,4
6,3565,4
7,3107,3
7,861,4
7,2353,5
7,380,5
7,1573,4
8,3257,3
8,741,5
8,1,4
8,3213,3
8,1274,5
9,367,3
9,2294,4
9,861,2
9,2278,4
9,1356,3
10,2252,5
10,2693,5
10,1221,3
10,1283,3
10,923,3
11,3182,1
11,2076,4
11,3146,3
11,2907,2
11,2306,1
12,3362,3
12,1252,3
12,2804,5
12,923,5
12,3658,4
13,2822,3
13,2054,3
13,2,3
13,2641,3
13,1009,2
14,2731,4
14,1225,4
14,1263,5
14,296,5
14,608,1
15,3510,5
15,3755,3
15,2640,3
15,2115,4
15,733,3
16,2987,3
16,2701,2
16,2485,3
16,2724,4
16,2394,5
17,164,4
17,1601,3
17,1617,5
17,707,4
17,316,4
18,1683,5
18,266,3
18,454,3
18,838,4
18,26,4
19,1234,5
19,318,4
19,1431,2
19,3889,3
19,1275,5
20,1371,4
20,3527,4
20,1527,5
20,1240,4
20,3753,5
21,2800,4
21,596,1
21,2294,3
21,2394,1
21,588,3
22,910,4
22,908,4
22,3896,2
22,1034,4
22,2011,4
23,2643,1
23,2119,3
23,2642,1
23,2149,3
23,327,2
24,2657,4
24,1959,5
24,2757,4
24,425,4
24,1635,4
25,3798,2
25,3745,4
25,3174,4
25,3175,3
25,2804,2
26,2683,1
26,1784,5
26,2262,5
26,185,3
26,3247,2
27,1254,5
27,1262,5
27,1198,5
27,1204,5
27,926,5
28,2132,5
28,1,3
28,912,5
28,527,5
28,916,4
29,2550,3
29,3633,4
29,494,3
29,2617,3
29,3366,2
30,3949,4
30,3554,4
30,1216,4
30,589,4
30,1265,4
31,3450,3
31,1958,3
31,1485,2
31,3524,4
31,3525,2
32,3286,1
32,1834,3
32,2707,2
32,2916,3
32,1343,3
33,2124,3
33,230,3
33,2746,2
33,3398,1
33,1339,5
34,3257,4
34,2485,5
34,1888,3
34,2888,5
34,236,1
35,1162,3
35,910,4
35,3088,5
35,2947,3
35,3703,4
36,3639,4
36,1266,5
36,595,4
36,1295,4
36,247,4
37,788,1
37,1088,5
37,1380,5
37,587,5
37,597,5
38,296,3
38,3948,4
38,1380,4
38,455,3
38,2082,4
39,3793,4
39,86,4
39,3114,5
39,2763,4
39,3745,3
40,2816,1
40,2817,1
40,2815,1
40,2402,2
40,466,4
41,1643,5
41,2762,5
41,2719,4
41,3578,3
41,2546,3
42,2371,4
42,2111,4
42,2144,3
42,3087,4
42,2003,3
43,2858,4
43,3793,4
43,3114,5
43,2763,3
43,2961,4
44,2297,4
44,539,4
44,151,4
44,920,3
44,249,4
45,355,2
45,2473,4
45,2849,2
45,2356,3
45,830,2
46,3280,5
46,2628,1
46,3361,1
46,1279,1
46,847,1
47,1949,4
47,17,5
47,34,4
47,249,4
47,1213,4
48,3051,3
48,1310,4
48,880,2
48,2827,2
48,3926,3
49,2311,3
49,1193,4
49,296,4
49,2858,4
49,3362,4
50,3861,4
50,2241,3
50,1544,3
50,804,2
50,2135,3
51,1485,3
51,1895,5
51,348,3
51,39,4
51,1517,3
52,2706,5
52,3646,1
52,3821,3
52,3861,3
52,3785,5
53,581,5
53,3437,1
53,1609,3
53,1726,3
53,184,5
54,3422,3
54,3507,5
54,34,4
54,1079,5
54,3037,4
55,356,5
55,150,4
55,1784,4
55,457,5
55,589,5
56,2302,4
56,514,3
56,2321,5
56,2706,4
56,440,4
57,1258,4
57,2804,5
57,1090,4
57,1242,4
57,1196,4
58,2807,1
58,3593,1
58,66,1
58,2643,1
58,1862,3
59,1244,2
59,3307,3
59,3871,4
59,953,5
59,965,3
60,113,3
60,1589,3
60,2583,4
60,648,1
60,1754,3
61,3190,1
61,3908,1
61,3743,1
61,3564,3
61,3238,1
62,2939,4
62,3414,3
62,3516,3
62,932,3
62,934,3
63,541,5
63,750,5
63,1094,5
63,3007,5
63,1225,5
64,3005,3
64,2858,5
64,3755,2
64,3555,4
64,1754,4
65,953,5
65,2194,5
65,3821,2
65,2628,4
65,1210,4
66,1961,5
66,1919,2
66,1259,5
66,2694,5
66,1272,5
67,902,5
67,1962,4
67,909,5
67,994,5
67,1287,5
68,2797,3
68,1747,5
68,1517,4
68,3608,3
68,1270,4
69,476,4
69,1120,5
69,590,2
69,446,4
69,321,5
70,3793,5
70,2987,5
70,3114,4
70,3157,4
70,3176,4
71,2712,3
71,2959,3
71,2605,4
71,3408,4
71,1093,4
72,3105,4
72,3418,4
72,150,4
72,1187,4
72,17,4
73,3596,3
73,3889,4
73,3052,4
73,47,3
73,2088,2
74,3044,3
74,123,3
74,2583,3
74,50,5
74,1066,5
75,2392,5
75,2761,5
75,3408,5
75,1911,5
75,2694,4
76,3794,2
76,3513,3
76,3510,4
76,3317,4
76,3408,4
77,2702,2
77,2907,1
77,3081,4
77,2700,4
77,2762,4
78,1441,3
78,3247,4
78,2539,1
78,2622,3
78,144,3
79,2126,3
79,1597,3
79,1909,3
79,350,3
79,3044,4
80,590,5
80,3249,3
80,1416,3
80,1588,3
80,1917,4
81,3421,5
81,260,5
81,1258,5
81,330,3
81,2971,4
82,47,4
82,3662,3
82,474,4
82,628,4
82,50,3
83,3877,1
83,2162,3
83,1702,3
83,1654,2
83,673,3
84,1394,1
84,2858,4
84,1222,5
84,750,4
84,527,4
85,3949,3
85,3317,2
85,3005,5
85,2908,3
85,2710,2
86,3147,5
86,54,4
86,3005,5
86,920,5
86,236,5
87,1610,5
87,1215,3
87,3793,4
87,1408,1
87,3062,1
88,3210,4
88,3072,4
88,3361,4
88,1961,5
88,2915,5
89,3740,3
89,3868,1
89,3869,1
89,370,1
89,1218,4
90,1429,5
90,3821,3
90,3826,3
90,3863,4
90,3879,3
91,1265,5
91,912,5
91,920,5
91,969,5
91,898,5
92,1556,1
92,1882,1
92,1479,2
92,1590,1
92,1831,2
93,3911,2
93,839,1
93,2807,1
93,2153,1
93,1556,1
94,1321,3
94,1261,4
94,3018,5
94,1349,3
94,2003,5
95,3147,4
95,1921,2
95,1249,4
95,2762,3
95,1393,3
96,1073,4
96,3513,4
96,3623,2
96,3753,4
96,3916,4
97,3334,4
97,898,5
97,3871,4
97,3035,5
97,2186,5
98,318,5
98,296,4
98,593,3
98,527,5
98,3821,4
99,2144,5
99,2762,2
99,1968,5
99,3948,3
99,3317,4
100,265,3
100,1208,2
100,919,5
100,608,3
100,1213,4
101,3841,5
101,208,4
101,2412,5
101,2642,5
101,360,5
102,2877,2
102,2040,4
102,2012,2
102,203,4
102,2011,4
103,1556,3
103,2153,5
103,546,3
103,172,4
103,2253,1
104,2600,4
104,2490,4
104,998,2
104,2285,3
104,2038,3
105,861,3
105,3153,5
105,163,5
105,3639,5
105,2115,5
106,2065,4
106,1357,3
106,377,3
106,3699,3
106,1183,3
107,3093,3
107,1674,3
107,1925,4
107,2852,3
107,2863,3
108,3925,2
108,3927,3
108,3938,4
108,1449,5
108,3948,4
109,1028,4
109,1035,4
109,3675,4
109,2080,4
109,2135,4
110,3316,1
110,3452,1
110,3623,3
110,1673,5
110,3930,3
111,500,4
111,367,4
111,1042,4
111,1643,5
111,16,3
112,2182,3
112,3706,3
112,1179,5
112,1344,5
112,3334,5
113,3895,4
113,3883,1
113,3238,4
113,3285,5
113,3821,3
114,3095,5
114,594,5
114,1288,5
114,900,5
114,914,5
115,240,3
115,1977,2
115,611,4
115,2135,2
115,1976,2
116,2421,3
116,2422,2
116,1388,4
116,157,5
116,3918,4
117,3785,3
117,2019,5
117,2193,4
117,996,3
117,2478,3
118,1957,3
118,3424,3
118,2917,4
118,1246,3
118,2194,3
119,2719,5
119,1278,3
119,2995,3
119,8,3
119,2628,3
120,3006,3
120,2664,3
120,1208,5
120,1394,5
120,994,5
121,1,5
121,594,5
121,3751,4
121,3934,4
121,674,5
122,1240,3
122,2273,2
122,112,3
122,2700,1
122,377,2
123,1352,4
123,3051,4
123,2600,2
123,1661,4
123,2343,2
124,3298,4
124,3125,4
124,1179,5
124,34,5
124,1094,4
125,3948,5
125,592,3
125,2427,4
125,3702,4
125,3763,3
126,2943,5
126,915,5
126,342,5
126,911,5
126,969,4
127,2871,3
127,1674,4
127,1214,4
127,111,3
127,1252,4
128,2657,5
128,2135,4
128,3159,5
128,480,5
128,3751,5
129,674,2
129,736,4
129,2013,5
129,3698,4
129,2641,3
130,2167,5
130,3082,5
130,2457,3
130,3519,4
130,3623,1
131,899,1
131,930,3
131,668,4
131,3182,5
131,101,3
132,1732,3
132,3358,3
132,180,2
132,345,3
132,1297,5
133,3720,2
133,3911,2
133,3798,4
133,2686,4
133,265,5
134,3783,5
134,2028,5
134,3884,1
134,3946,1
134,3826,1
135,1197,5
135,2918,5
135,2791,5
135,2987,5
135,3793,5
136,435,3
136,3869,3
136,2356,5
136,236,1
136,1821,3
137,1391,4
137,3053,3
137,1586,4
137,1619,3
137,303,3
138,2159,4
138,1466,5
138,2391,4
138,2542,5
138,164,4
139,3766,4
139,1391,4
139,3441,4
139,3448,4
139,1094,5
140,1198,5
140,969,5
140,1196,5
140,858,5
140,260,4
141,2203,5
141,3469,5
141,904,3
141,913,4
141,942,4
142,3160,4
142,2761,4
142,3745,4
142,1198,5
142,3421,4
143,1721,4
143,1873,3
143,480,3
143,2353,3
143,1777,4
144,1625,5
144,2311,4
144,924,5
144,2053,1
144,737,1
145,2337,3
145,2672,1
145,2700,4
145,2702,3
145,2395,4
146,3292,5
146,1248,5
146,1179,5
146,1344,4
146,3604,3
147,1544,2
147,2657,1
147,3513,4
147,3155,3
147,3354,2
148,3270,3
148,2135,4
148,3507,5
148,1950,4
148,3730,4
149,2248,5
149,2972,4
149,1927,5
149,1219,5
149,2696,5
150,1292,4
150,2313,4
150,321,4
150,3949,4
150,3948,3
151,3618,4
151,3901,3
151,3950,3
151,3598,3
151,1449,4
152,663,4
152,1500,5
152,1278,4
152,2599,3
152,2791,3
153,274,4
153,3785,3
153,3285,5
153,1760,1
153,2907,4
154,1248,5
154,1249,4
154,1250,3
154,1282,3
154,951,5
155,3742,4
155,924,5
155,2067,4
155,1247,5
155,110,3
156,1197,4
156,930,4
156,914,5
156,3244,4
156,2067,4
157,2194,5
157,2019,5
157,1221,5
157,209,4
157,296,4
158,1252,5
158,1267,4
158,926,3
158,858,5
158,111,5
159,3793,3
159,2070,5
159,3114,4
159,2762,5
159,3753,4
160,3798,3
160,3185,3
160,3598,4
160,3408,4
160,3510,3
161,3039,3
161,2022,4
161,1408,4
161,2268,4
161,1554,4
162,552,4
162,592,5
162,1377,4
162,1562,2
162,153,3
163,673,2
163,1702,2
163,3438,2
163,1848,1
163,1920,2
164,3916,5
164,3408,4
164,3751,4
164,1254,4
164,911,5
165,3033,5
165,3704,3
165,1374,3
165,3070,2
165,3527,4
166,2186,5
166,903,5
166,2692,5
166,3408,5
166,3617,4
167,2424,3
167,2478,3
167,2469,3
167,1047,5
167,1840,3
168,3755,4
168,3101,3
168,364,3
168,588,2
168,2985,1
169,1081,3
169,2937,4
169,1580,4
169,783,3
169,372,1
170,919,5
170,1204,5
170,2770,3
170,2976,4
170,2997,5
171,1179,4
171,1617,4
171,164,4
171,206,4
171,1797,4
172,3706,3
172,2987,3
172,922,3
172,2186,4
172,3683,4
173,3192,4
173,3547,4
173,3304,3
173,2238,5
173,2028,5
174,2990,3
174,2403,3
174,3638,3
174,2001,3
174,2105,4
175,1282,3
175,2361,3
175,2725,3
175,2952,4
175,1694,3
176,3391,4
176,3041,3
176,1381,3
176,2088,3
176,2408,4
177,2174,5
177,1097,4
177,2858,5
177,589,3
177,2571,5
178,3681,4
178,3144,4
178,2015,4
178,3921,3
178,3076,5
179,692,1
179,2053,1
179,849,1
179,405,1
179,519,1
180,3514,3
180,3753,3
180,3317,4
180,3328,3
180,3534,2
181,2329,5
181,3246,5
181,150,4
181,529,3
181,1704,5
182,3499,1
182,47,3
182,2762,5
182,589,3
182,2858,5
183,2076,4
183,1393,3
183,1081,4
183,2130,5
183,908,5
