1,661,3
3972,2858,5
1,3408,4
2258,1126,2
1851,442,2
5744,2261,4
2455,2797,1
2781,24,5
3259,1307,5
5967,2841,4
5874,1208,4
4123,724,3
4417,3702,5
1,1035,5
1,2791,4
3905,1291,4
4156,2100,3
3232,551,4
1854,552,3
5929,2456,3
1,720,3
6026,1037,3
1776,3869,4
2238,538,3
4239,2985,4
3085,3146,3
3430,1028,4
5602,3006,4
3825,2111,1
3261,3450,4
3729,1394,3
1,1566,4
3416,1882,3
5367,1272,4
1,783,4
5861,1,5
3476,2791,1
5614,2240,3
3394,678,3
4837,407,5
3051,671,4
1,1962,4
1925,785,4
5599,3082,4
1,1028,5
1778,276,4
1,1207,4
3108,2561,3
2181,2268,5
6036,1301,4
1,608,4
3309,2455,3
3416,990,3
4771,950,3
2140,3499,3
2,647,3
4560,1228,4
2,648,4
4437,2987,1
5567,2728,4
4292,589,5
3282,899,5
4169,1003,3
2581,47,2
4867,2770,4
2866,1233,5
2,1213,2
4543,1343,4
4765,928,5
4765,3406,3
3053,908,4
4169,1997,4
5831,3000,4
2851,3453,1
2450,2858,3
1837,314,4
1988,1009,3
4728,42,3
2124,2133,2
4819,2792,1
3825,1375,4
2,3071,4
2,902,2
2181,3179,1
5744,1348,3
2244,1639,5
2010,833,1
2909,356,5
2124,3461,4
5518,1127,4
1854,291,3
5902,3203,2
4079,3412,5
5763,2693,5
2,2490,3
2665,1066,2
4139,760,3
4260,3617,3
1755,1500,3
4389,3358,4
2205,2989,2
2,1945,5
2499,2433,5
3175,2068,5
2225,3361,3
2,1225,5
4957,3448,4
5683,360,3
4940,3729,3
1812,647,4
2304,1784,5
3641,2858,5
1605,2406,3
4791,344,3
3110,3062,4
2751,2918,4
2,2067,5
4728,1704,4
2,1370,5
2926,3719,4
2,1801,3
4703,2858,5
2663,3386,4
4305,1094,4
5623,2671,4
2,590,5
3783,1259,4
3539,3712,5
5721,1104,4
5763,3424,3
3072,125,2
3713,2641,4
5991,337,4
2,2717,3
2,2571,4
2,1917,3
4381,3766,1
3650,353,5
3734,325,3
5209,110,5
3646,858,5
1676,2123,4
2,1955,4
2,235,3
3345,1307,4
5119,1196,1
2,163,4
5763,246,5
5277,480,4
3841,185,4
4018,2571,4
2042,2525,4
4083,2694,3
3887,3616,3
2,457,4
2888,648,2
3625,2012,1
5217,780,3
4671,2000,4
3079,3083,3
5642,2355,5
2,3451,4
3270,2917,3
4979,3339,5
3686,3735,5
2966,2144,5
4443,3834,3
1908,1693,4
2621,2394,3
2,2943,4
2,2006,3
4888,2076,5
2883,3081,4
2436,3370,2
1531,908,5
2,1244,3
2,356,5
4700,1127,3
2465,1944,5
2400,610,3
2351,902,5
1998,2005,4
1988,3700,3
2214,2686,5
3,1394,4
